,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1036,1037,20,RL,90.78,13284.94,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,72.1,Gd,TA,PConc,Ex,TA,Gd,GLQ,1042.44,Unf,0,603.98,1652.4,GasA,Ex,Y,SBrkr,1636.2,0.0,0,1668.6,1,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2008.0,Fin,3,921.12,TA,TA,Y,232.56,0.0,0,0,0,0.0,,,,0,9,2009,WD,Normal,321810.0
1043,1044,60,RL,88.58,12075.78,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,101.97,TA,TA,PConc,Gd,TA,No,GLQ,1117.55,Unf,0,397.8,1504.5,GasA,Ex,Y,SBrkr,1577.96,804.97,0,2398.87,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990.0,Unf,2,529.42,TA,TA,Y,193.92,122.21,0,0,0,0.0,,,,0,5,2008,WD,Normal,267525.6
1044,1045,20,RL,81.6,9792.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,1126.08,Unf,0,1462.6,2599.72,GasA,TA,Y,SBrkr,2549.24,0.0,0,2549.24,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1981.0,Fin,2,547.42,TA,TA,Y,483.48,121.2,0,0,0,0.0,,MnPrv,,0,7,2009,WD,Normal,283560.0
1046,1047,60,RL,86.7,16216.56,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,214.24,Gd,TA,PConc,Ex,TA,Av,GLQ,247.2,Unf,0,1804.56,2051.76,GasA,Ex,Y,SBrkr,2011.92,893.52,0,2954.04,0,0,3,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2005.0,Fin,3,737.48,TA,TA,Y,218.28,110.16,0,0,0,0.0,,,,0,7,2006,New,Partial,567712.62
1054,1055,60,RL,90.9,11594.34,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.3,Gd,TA,PConc,Gd,TA,Mn,GLQ,941.32,Unf,0,136.99,1086.3,GasA,Ex,Y,SBrkr,1101.91,924.94,0,2048.67,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2,603.58,TA,TA,Y,202.98,61.8,0,0,0,0.0,,,,0,11,2006,WD,Normal,257550.0
1058,1059,60,RL,98.88,11421.08,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,157.08,Ex,TA,PConc,Ex,TA,Av,GLQ,964.08,Unf,0,171.36,1115.04,GasA,Ex,Y,SBrkr,1141.3,1075.08,0,2205.84,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2008.0,Fin,3,861.08,TA,TA,Y,0.0,105.06,0,0,0,0.0,,,,0,7,2009,WD,Normal,345050.0
1060,1061,120,RL,42.23,5067.6,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,628.32,Unf,0,736.44,1351.38,GasA,Ex,Y,SBrkr,1364.76,0.0,0,1351.38,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2001.0,Fin,2,593.64,TA,TA,Y,0.0,0.0,170,0,0,0.0,,,,0,4,2010,WD,Normal,219905.0
1065,1066,60,RL,80.8,14140.0,Pave,,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1237.03,Unf,0,108.15,1319.06,GasA,Ex,Y,SBrkr,1319.06,963.54,0,2282.6,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1996.0,RFn,2,538.33,TA,TA,Y,301.92,44.44,0,0,0,0.0,,,,0,4,2010,WD,Normal,337840.0
1075,1076,70,RL,75.75,13256.25,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,418.2,Unf,0,397.8,824.0,GasA,TA,Y,SBrkr,988.8,803.4,0,1792.2,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,247.2,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,7,2007,CWD,Normal,221695.0
1087,1088,60,FV,87.55,10679.74,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0,1092.82,1092.82,GasA,Ex,Y,SBrkr,1114.46,879.71,0,1992.06,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,RFn,3,1063.86,TA,TA,Y,161.6,51.0,0,0,0,0.0,,,,0,5,2009,WD,Normal,259560.0
1105,1106,60,RL,100.94,12378.56,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.86,Gd,TA,PConc,Ex,TA,Av,GLQ,1062.96,Unf,0,439.62,1477.63,GasA,Ex,Y,SBrkr,1530.0,1133.22,0,2674.44,1,0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2,733.36,TA,TA,Y,187.86,32.32,0,0,0,0.0,,,,0,4,2010,WD,Normal,328250.0
1107,1108,60,RL,171.36,23954.71,Pave,,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0,885.36,885.36,GasA,Ex,Y,SBrkr,895.87,1168.02,0,2041.21,0,0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2,430.44,TA,TA,Y,0.0,103.0,0,0,0,0.0,,,,0,9,2006,New,Partial,277472.25
1109,1110,20,RL,109.14,11475.62,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.42,Gd,TA,PConc,Ex,TA,Mn,GLQ,1070.17,Unf,0,820.91,1854.36,GasA,Ex,Y,SBrkr,1872.72,0.0,0,1872.72,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,870.62,TA,TA,Y,126.25,186.85,0,0,0,0.0,,,,0,3,2009,WD,Normal,285600.0
1115,1116,20,RL,95.79,12326.7,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,331.28,Gd,TA,PConc,Ex,TA,No,GLQ,1034.12,Unf,0,751.9,1768.68,GasA,Ex,Y,SBrkr,1768.68,0.0,0,1768.68,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2007.0,RFn,3,937.28,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,11,2007,New,Partial,327540.0
1121,1122,20,RL,85.68,10285.68,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,197.96,Gd,TA,PConc,Gd,TA,Av,GLQ,24.48,Unf,0,1543.28,1598.56,GasA,Ex,Y,SBrkr,1567.52,0.0,0,1583.04,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,3,797.64,TA,TA,Y,148.32,20.6,0,0,0,0.0,,,,0,7,2006,New,Partial,217158.0
1127,1128,20,RL,187.46,15009.16,Pave,,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1313.0,Unf,0,232.3,1575.9,GasA,Ex,Y,SBrkr,1560.6,0.0,0,1575.9,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,3,648.9,TA,TA,Y,148.32,36.36,0,0,0,0.0,,,,0,11,2007,WD,Family,261590.0
1128,1129,60,RL,59.59,12031.92,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,863.94,863.94,GasA,Ex,Y,SBrkr,863.94,1145.36,0,2017.77,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2,447.02,TA,TA,Y,101.0,48.48,0,0,0,0.0,,,,0,7,2007,WD,Normal,219300.0
1133,1134,60,RL,82.4,10024.56,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,589.84,Unf,0,554.88,1139.28,GasA,Ex,Y,SBrkr,1164.84,904.34,0,2040.2,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2,475.32,TA,TA,Y,0.0,159.65,0,0,0,0.0,,,,0,6,2009,WD,Normal,241895.0
1142,1143,60,RL,79.31,10263.95,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,343.4,Gd,TA,PConc,Ex,TA,Gd,GLQ,1184.5,Unf,0,325.48,1495.32,GasA,Ex,Y,SBrkr,1509.98,1375.62,0,2912.84,1,0,3,0,4,1,Gd,11,Typ,1,TA,BuiltIn,2006.0,RFn,3,1083.56,TA,TA,Y,126.25,148.32,0,0,0,0.0,,,,0,4,2007,New,Partial,429118.7
1152,1153,20,RL,90.9,14538.45,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,301.92,GLQ,547,236.9,1083.73,GasA,Ex,Y,SBrkr,1847.22,0.0,0,1847.22,0,0,1,0,2,1,Ex,6,Typ,1,Gd,Attchd,1956.0,Fin,2,484.1,TA,TA,Y,0.0,0.0,280,0,0,0.0,,,,0,7,2006,WD,Abnorml,232300.0
1155,1156,20,RL,90.9,10983.36,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1191.71,Unf,0,285.6,1465.74,GasA,TA,Y,SBrkr,1451.37,0.0,0,1465.74,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2,533.28,TA,TA,Y,0.0,21.42,0,0,180,0.0,,,,0,7,2007,WD,Normal,222360.0
1157,1158,120,RL,34.34,5101.02,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,170.98,Gd,TA,PConc,Gd,TA,No,GLQ,913.04,Unf,0,422.3,1327.14,GasA,Ex,Y,SBrkr,1340.28,0.0,0,1340.28,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,638.52,TA,TA,Y,177.16,63.24,0,0,0,0.0,,,,0,7,2009,WD,Normal,234600.0
1158,1159,20,RL,92.92,12289.96,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,187.86,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1627.4,1611.6,GasA,Ex,Y,SBrkr,1627.4,0.0,0,1595.8,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3,846.6,TA,TA,Y,0.0,24.72,0,0,0,0.0,,,,0,6,2008,ConLD,Partial,237479.28
1165,1166,20,RL,81.37,9827.23,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,270.68,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1532.04,1547.06,GasA,Ex,Y,SBrkr,1532.04,0.0,0,1517.02,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2009.0,RFn,2,656.88,TA,TA,Y,0.0,117.42,0,0,0,0.0,,,,0,9,2009,New,Partial,240165.1
1166,1167,20,RL,65.28,10579.75,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,74.16,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1710.94,1744.82,GasA,Ex,Y,SBrkr,1727.88,0.0,0,1727.88,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3,791.52,TA,TA,Y,163.2,33.66,0,0,0,0.0,,,,0,2,2010,WD,Normal,252710.5
1168,1169,70,RL,123.6,14002.56,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,644.78,Unf,0,511.02,1160.81,GasA,Ex,Y,SBrkr,1273.08,889.44,0,2129.08,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,550.8,TA,TA,Y,0.0,0.0,0,0,90,0.0,,,,0,7,2008,WD,Normal,237350.0
1169,1170,60,RL,119.18,36117.6,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1405.56,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1414.74,Unf,0,559.29,1987.9,GasA,Ex,Y,SBrkr,1849.31,1831.92,0,3663.27,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,3,831.21,TA,TA,Y,364.61,77.52,0,0,0,0.0,,,,0,7,2006,WD,Normal,643750.0
1174,1175,70,RL,80.8,16891.2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,513.06,Unf,0,453.49,980.56,GasA,TA,Y,SBrkr,1193.4,1210.25,0,2391.9,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2,363.6,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,7,2006,WD,Normal,243780.0
1175,1176,50,RL,87.55,10784.78,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,347.11,Gd,TA,PConc,Gd,TA,No,GLQ,714.0,Unf,0,1002.66,1716.66,GasA,Ex,Y,SBrkr,2171.58,750.43,0,2958.16,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,551.82,TA,TA,Y,0.0,33.66,0,0,0,0.0,,,,0,4,2007,WD,Normal,287850.0
1181,1182,120,RM,64.64,5698.74,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,187.86,Ex,TA,PConc,Ex,TA,Gd,GLQ,1524.4,Unf,0,122.4,1648.0,GasA,Ex,Y,SBrkr,1701.56,0.0,0,1668.52,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,491.64,TA,TA,Y,163.62,54.59,0,153,0,0.0,,,,0,11,2008,New,Partial,396425.0
1182,1183,60,RL,163.2,15935.46,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2116.96,Unf,0,303.0,2467.88,GasA,Ex,Y,SBrkr,2459.22,2106.3,0,4610.28,1,0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,837.39,TA,TA,Y,174.42,80.34,0,0,0,560.55,Ex,MnPrv,,0,7,2007,WD,Abnorml,759900.0
1187,1188,20,RL,91.67,12585.61,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1470.56,Unf,0,171.36,1672.72,GasA,Ex,Y,SBrkr,1672.72,0.0,0,1656.48,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1994.0,RFn,3,764.57,TA,TA,Y,0.0,115.14,192,0,0,0.0,,GdPrv,,0,7,2006,WD,Normal,267240.0
1196,1197,60,RL,59.74,14194.54,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,896.58,896.58,GasA,Ex,Y,SBrkr,905.37,993.84,0,1900.26,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,673.2,TA,TA,Y,101.0,17.34,0,0,0,0.0,,,,0,11,2006,New,Partial,221402.1
1203,1204,20,RL,75.75,9847.5,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,176.13,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1678.9,1646.3,GasA,Ex,Y,SBrkr,1646.3,0.0,0,1678.9,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,464.53,TA,TA,Y,74.74,238.68,0,0,0,0.0,,,,0,10,2009,WD,Normal,219390.0
1205,1206,20,RL,91.8,14977.68,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,238.68,Gd,TA,CBlock,Gd,TA,Mn,ALQ,494.7,BLQ,177,1540.88,2179.58,GasA,Gd,Y,SBrkr,2239.92,0.0,0,2217.96,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,722.03,TA,TA,Y,86.52,72.1,0,0,0,0.0,,,,0,6,2009,WD,Normal,280057.0
1209,1210,20,RL,85.85,10487.46,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,424.2,Gd,TA,PConc,Ex,TA,Mn,GLQ,1232.2,Unf,0,444.4,1693.2,GasA,Ex,Y,SBrkr,1676.6,0.0,0,1709.8,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,510.0,TA,TA,Y,325.22,51.5,0,0,0,0.0,,,,0,5,2006,New,Partial,292900.0
1217,1218,20,FV,72.72,8899.2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.72,Gd,TA,PConc,Gd,TA,Mn,GLQ,954.72,Unf,0,371.28,1326.0,GasA,Ex,Y,SBrkr,1340.28,0.0,0,1340.28,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2009.0,RFn,2,557.52,TA,TA,Y,136.35,113.12,0,0,0,0.0,,,,0,9,2009,New,Partial,236339.68
1226,1227,60,RL,87.72,14743.98,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.74,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0,920.82,911.88,GasA,Ex,Y,SBrkr,920.82,1059.78,0,1990.99,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,674.68,TA,TA,Y,102.0,18.54,0,0,0,0.0,,,,0,1,2008,WD,Normal,220420.0
1228,1229,120,RL,65.65,8856.69,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,781.32,Ex,TA,PConc,Ex,TA,No,GLQ,1555.4,Unf,0,165.24,1719.02,GasA,Ex,Y,SBrkr,1719.02,0.0,0,1719.02,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3,1073.04,TA,TA,Y,0.0,72.72,0,0,224,0.0,,,,0,10,2008,New,Partial,370966.94
1239,1240,20,RL,64.64,9127.37,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.32,Gd,TA,PConc,Gd,TA,Av,GLQ,440.84,Unf,0,1058.48,1520.28,GasA,Ex,Y,SBrkr,1498.84,0.0,0,1498.84,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2,486.16,TA,TA,Y,122.4,33.66,0,0,0,0.0,,,,0,12,2007,WD,Normal,271218.0
1240,1241,60,RL,66.95,8239.58,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,257.04,Gd,TA,PConc,Gd,TA,No,GLQ,566.5,Unf,0,340.68,901.68,GasA,Ex,Y,SBrkr,901.68,892.84,0,1803.36,1,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2,553.86,TA,TA,Y,0.0,64.89,0,0,0,0.0,,,,0,7,2008,WD,Normal,231647.0
1241,1242,20,RL,85.49,10045.98,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1722.78,1739.67,GasA,Ex,Y,SBrkr,1705.89,0.0,0,1739.67,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,3,973.08,TA,TA,Y,0.0,57.12,0,0,0,0.0,,,,0,6,2007,New,Partial,253294.56
1250,1251,20,RL,95.79,11383.2,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1086.3,Unf,0,1076.35,2152.2,GasA,Ex,Y,SBrkr,2173.3,0.0,0,2131.1,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2,537.66,TA,TA,Y,0.0,0.0,0,0,0,0.0,,,,0,4,2010,WD,Normal,251320.0
1256,1257,20,RL,93.73,14446.03,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,570.62,Gd,TA,PConc,Gd,TA,Gd,GLQ,1327.14,Unf,0,685.44,2025.72,GasA,Ex,Y,SBrkr,2006.87,0.0,0,2006.87,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,711.73,TA,TA,Y,267.24,36.72,0,0,0,0.0,,,,0,8,2008,WD,Normal,304515.0
1267,1268,20,RL,91.67,13610.42,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0,2042.04,2062.06,GasA,Ex,Y,SBrkr,2058.36,0.0,0,2058.36,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,753.46,TA,TA,Y,148.32,76.76,0,0,0,0.0,,,,0,5,2010,WD,Normal,386070.0
1280,1281,20,RL,69.01,9906.08,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.2,Gd,TA,PConc,Gd,TA,No,GLQ,803.76,Unf,0,800.7,1620.19,GasA,Ex,Y,SBrkr,1620.19,0.0,0,1588.73,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2002.0,RFn,2,549.44,TA,TA,Y,0.0,73.44,0,0,0,0.0,,,,0,3,2009,WD,Normal,229270.0
1288,1289,120,RL,40.8,5777.28,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1181.16,Unf,0,346.43,1531.02,GasA,Ex,Y,SBrkr,1708.77,0.0,0,1675.59,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000.0,Fin,2,503.99,TA,TA,Y,218.36,59.59,0,0,0,0.0,,,,0,10,2009,WD,Normal,280780.0
